gene_id,rep1_d_13,rep1_d_20,rep1_d_30,rep2_d_13,rep2_d_20,rep2_d_30,rep3_d_13,rep3_d_20,rep3_d_30
ENSG00000237943.7,75,37,10,28,35,18,55,10,7
ENSG00000225948.2,1,0,0,0,0,0,0,0,0
ENSG00000285743.1,0,0,0,0,0,0,0,0,0
ENSG00000223784.2,0,0,0,0,0,1,0,1,0
ENSG00000285988.1,0,0,0,0,0,0,0,0,0
ENSG00000281186.1,0,0,0,0,0,0,0,0,0
ENSG00000238266.2,0,0,4,5,0,0,5,0,0
ENSG00000285845.1,0,0,0,0,0,0,0,0,0
ENSG00000287277.1,1,0,1,0,0,0,5,0,0
ENSG00000223581.2,0,0,0,0,0,0,0,0,0
ENSG00000270811.1,0,0,0,1,0,0,0,0,0
ENSG00000198879.12,161,73,105,133,117,110,115,62,54
ENSG00000235141.1,0,0,0,0,0,0,0,0,0
ENSG00000278982.1,1,1,0,7,3,0,0,1,0
ENSG00000232591.2,0,0,0,0,0,0,0,0,0
ENSG00000207453.1,0,0,0,0,0,0,0,0,0
ENSG00000230121.1,0,0,0,0,0,0,0,0,0
ENSG00000123243.15,69,54,194,30,8,64,106,19,15
ENSG00000151655.19,135,0,70,7,4,4,1,0,1
ENSG00000151657.12,287,274,333,260,215,254,329,207,174
ENSG00000165629.20,4094,3506,3531,4425,2234,3805,4137,4111,2933
ENSG00000165632.8,274,380,521,351,257,445,317,347,261
ENSG00000233990.1,0,0,0,0,0,0,0,0,0
ENSG00000107485.18,497,87,50,373,115,81,219,16,8
ENSG00000197308.9,77,2,2,19,2,3,23,0,0
ENSG00000232638.1,0,0,0,1,0,0,1,0,0
ENSG00000225053.1,0,1,0,0,1,0,0,0,0
ENSG00000232170.6,0,0,0,0,0,0,0,0,0
ENSG00000226861.1,0,0,0,0,0,0,0,0,0
ENSG00000226990.1,0,0,0,1,0,0,1,0,0
ENSG00000271251.1,0,0,0,0,0,0,0,0,0
ENSG00000213771.3,0,3,0,0,0,0,0,1,0
ENSG00000236420.1,0,0,0,0,0,0,0,0,0
ENSG00000212505.1,0,0,0,0,0,0,0,0,0
ENSG00000270234.1,0,0,0,0,0,0,1,0,0
ENSG00000234752.1,0,0,0,0,0,0,0,0,0
ENSG00000223808.1,0,0,0,0,0,0,0,0,0
ENSG00000230014.1,0,0,0,0,0,0,0,0,0
ENSG00000287120.1,0,0,0,0,0,0,0,0,0
ENSG00000235838.1,0,0,0,2,0,0,0,0,0
ENSG00000228636.3,1,0,0,11,0,0,6,0,0
ENSG00000224788.1,0,0,0,0,0,0,0,0,0
ENSG00000229919.3,0,0,0,0,0,0,0,0,0
ENSG00000200849.1,0,0,0,0,0,0,0,0,0
ENSG00000272436.1,0,0,0,0,0,0,0,0,0
ENSG00000286439.1,0,0,0,0,0,0,0,0,0
ENSG00000234306.1,0,0,0,0,0,0,0,0,0
ENSG00000270111.3,1,0,2,1,0,0,7,2,0
ENSG00000279575.1,0,0,0,0,0,0,3,0,0
ENSG00000287309.1,0,0,0,1,0,0,3,0,0
ENSG00000228997.1,0,0,0,0,0,0,0,0,0
ENSG00000225383.8,0,28,7,41,15,18,9,46,1
ENSG00000048740.18,1402,6719,6183,2754,4014,5293,2658,5918,4302
ENSG00000229240.9,0,2,1,1,2,3,0,3,2
ENSG00000231496.2,0,0,0,0,1,0,0,0,0
ENSG00000228027.1,0,0,0,0,0,0,0,0,0
ENSG00000229206.3,0,0,2,0,0,0,0,0,1
ENSG00000237986.4,0,1,6,2,0,0,2,0,3
ENSG00000230322.1,0,1,1,1,1,0,0,0,1
ENSG00000181800.6,18,79,141,18,57,50,57,53,88
ENSG00000280086.1,0,0,3,0,0,0,0,0,1
ENSG00000148429.14,797,1016,1379,622,852,953,849,777,622
ENSG00000271360.1,0,0,0,0,0,0,2,0,0
ENSG00000271046.1,0,0,0,0,0,0,0,0,0
ENSG00000134463.15,119,114,96,45,39,74,264,139,114
ENSG00000148426.13,265,807,376,305,388,629,257,751,142
ENSG00000225778.5,7,24,26,5,6,13,11,13,9
ENSG00000151461.20,614,596,985,563,527,919,683,357,555
ENSG00000251957.1,2,1,4,0,2,1,0,2,0
ENSG00000181192.12,1405,770,1260,674,553,1023,1076,798,936
ENSG00000272507.1,2,3,0,1,0,0,1,0,0
ENSG00000065665.21,273,786,543,529,509,756,480,908,452
ENSG00000265653.1,0,0,0,0,0,0,1,0,0
ENSG00000165609.13,1439,1479,732,1506,1063,1008,1131,1848,504
ENSG00000151465.14,1189,1435,1171,1950,898,1672,1237,1765,771
ENSG00000228302.2,31,14,27,11,11,19,19,13,18
ENSG00000264036.2,0,0,0,0,0,0,0,0,0
ENSG00000183049.13,181,806,721,199,1083,941,413,1055,248
ENSG00000252438.1,0,0,0,1,0,0,0,0,0
ENSG00000252118.1,0,0,0,0,0,0,0,0,0
ENSG00000285994.1,0,0,0,0,1,0,0,0,0
ENSG00000263584.1,0,0,0,0,0,0,0,0,0
ENSG00000283699.1,0,0,0,0,0,0,0,0,0
ENSG00000221331.1,0,0,0,0,0,0,0,0,0
ENSG00000285520.1,0,5,5,0,0,2,4,1,0
ENSG00000151468.11,426,2185,1493,665,3593,1659,551,3085,123
ENSG00000212499.1,0,0,2,0,0,0,0,0,0
ENSG00000225251.1,1,0,0,0,0,0,0,0,0
ENSG00000123240.17,581,2236,2204,768,1594,2046,898,1755,1008
ENSG00000235763.1,0,0,0,1,0,0,1,0,0
ENSG00000234175.1,4,16,8,1,3,6,5,8,6
ENSG00000228330.1,0,3,1,0,4,1,1,2,1
ENSG00000203414.2,0,0,1,0,0,0,2,0,0
ENSG00000237540.1,0,0,0,0,0,0,0,0,0
ENSG00000065328.16,390,215,306,398,106,446,455,127,117
ENSG00000272055.1,0,0,0,0,0,0,0,0,0
ENSG00000165623.10,0,0,0,0,1,1,0,0,0
ENSG00000107537.14,342,162,222,180,145,223,289,161,177
ENSG00000226209.1,0,0,0,0,0,0,0,0,0
ENSG00000086475.15,1717,1543,1412,1648,1209,1505,1870,899,809
ENSG00000286514.1,0,0,2,1,0,0,1,0,0
ENSG00000233256.1,0,0,0,0,0,0,0,0,0
ENSG00000165626.17,436,352,331,296,351,230,364,201,135
ENSG00000202508.1,0,0,0,0,0,0,0,0,0
ENSG00000227175.1,0,0,0,1,0,0,0,0,0
ENSG00000165630.14,106,86,145,128,62,151,122,77,77
ENSG00000227474.1,1,0,0,0,0,0,3,0,0
ENSG00000282246.1,1,0,0,0,0,0,0,0,0
ENSG00000239665.8,233,114,280,90,213,112,260,41,128
ENSG00000151474.23,610,405,647,358,373,840,667,178,131
ENSG00000273474.1,2,1,5,0,3,0,0,0,0
ENSG00000225112.1,1,0,0,0,0,0,1,0,0
ENSG00000199407.1,0,0,1,0,0,1,0,0,1
ENSG00000234091.1,1,0,0,0,0,1,0,0,0
ENSG00000215227.4,0,0,0,0,0,0,0,0,0
ENSG00000229751.1,0,0,3,2,0,0,3,0,0
ENSG00000235410.1,0,0,0,0,0,1,2,0,0
ENSG00000285671.1,0,0,0,0,0,0,0,0,0
ENSG00000266321.1,0,0,0,0,0,0,0,0,0
ENSG00000278100.1,0,0,0,0,0,0,0,0,0
ENSG00000221371.1,0,0,0,0,0,0,0,0,0
ENSG00000065809.13,1354,1202,525,1140,1052,667,978,783,207
ENSG00000236495.2,0,3,0,0,0,0,0,0,0
ENSG00000201766.1,0,0,0,0,0,0,0,0,0
ENSG00000237032.1,0,0,0,0,0,0,0,0,0
ENSG00000185267.10,31,9,26,23,20,13,47,10,6
ENSG00000284024.3,488,415,536,400,422,451,510,254,300
ENSG00000187522.16,342,276,186,331,210,182,304,254,142
ENSG00000272853.1,18,14,3,19,6,11,35,8,14
ENSG00000152455.16,418,226,218,289,122,312,468,155,163
ENSG00000152457.18,247,193,263,176,156,255,239,107,118
ENSG00000197889.10,4,4,2,4,1,7,11,5,0
ENSG00000235623.2,0,0,0,0,0,0,0,0,0
ENSG00000228547.5,0,0,0,0,0,0,0,0,0
ENSG00000182531.7,0,0,0,0,0,0,0,0,0
ENSG00000237470.3,1,0,4,1,2,2,2,0,0
ENSG00000152463.15,3,5,0,3,5,7,2,0,0
ENSG00000176244.7,214,65,262,83,37,119,345,61,106
ENSG00000228312.1,0,0,1,1,0,0,0,0,0
ENSG00000176236.6,6,17,16,9,17,11,15,12,12
ENSG00000152464.15,149,155,89,94,83,77,120,101,46
ENSG00000152465.18,496,411,485,313,298,421,505,275,208
ENSG00000206448.3,0,0,1,2,0,0,0,0,0
ENSG00000228181.1,0,0,0,1,0,0,2,0,0
ENSG00000148468.17,2069,1863,2894,1307,1972,2582,1716,1158,1365
ENSG00000232739.1,3,0,8,1,2,2,6,2,1
ENSG00000077943.8,544,400,1165,206,1089,647,421,71,69
ENSG00000148481.14,379,563,494,440,449,426,476,513,320
ENSG00000252537.1,0,0,0,0,0,0,0,0,0
ENSG00000237913.1,0,0,0,0,0,0,0,0,0
ENSG00000201260.1,0,0,0,0,0,0,0,0,0
ENSG00000226140.6,0,0,0,0,0,0,0,0,0
ENSG00000165983.14,159,257,151,121,129,99,161,238,121
ENSG00000223156.1,0,0,0,0,0,0,0,0,0
ENSG00000165985.10,6,18,1,7,11,9,8,8,10
ENSG00000287925.1,1,0,0,0,0,0,3,0,1
ENSG00000148484.18,731,1861,1811,1744,1746,2676,784,1667,1030
ENSG00000225213.2,1,5,13,1,6,1,3,1,1
ENSG00000275001.1,0,0,0,0,0,0,0,0,0
ENSG00000286958.1,0,0,0,0,0,0,0,0,0
ENSG00000107611.16,37,78,114,67,96,186,24,44,72
ENSG00000273153.1,0,0,0,0,0,0,0,0,0
ENSG00000107614.22,269,120,245,145,136,130,318,88,125
ENSG00000229124.7,24,31,14,22,26,18,26,19,14
ENSG00000026025.16,7367,12084,14237,13432,12014,15036,10706,5616,4657
ENSG00000234961.1,0,0,0,0,0,0,0,0,0
ENSG00000148488.17,16,34,8,27,41,25,2,13,9
ENSG00000204832.10,0,5,1,1,1,0,0,1,0
ENSG00000251803.1,0,0,0,0,0,0,0,0,0
ENSG00000236582.1,0,0,0,1,1,3,0,2,0
ENSG00000165996.14,1158,2387,2610,3447,1793,3089,1756,3552,1923
ENSG00000280126.2,0,0,0,0,0,0,0,0,0
ENSG00000260589.1,25,8,14,16,15,4,42,8,4
ENSG00000136738.15,598,1030,861,917,610,861,721,1037,552
ENSG00000229190.1,4,0,1,1,0,0,2,0,0
ENSG00000148483.9,1,5,3,20,1,2,0,14,0
ENSG00000260314.3,11,2,6,75,4,4,8,8,6
ENSG00000207938.1,0,0,0,0,0,0,0,0,0
ENSG00000235637.1,0,0,0,0,0,0,0,0,0
ENSG00000148482.12,2,1,0,0,0,0,0,0,0
ENSG00000226083.5,0,0,0,0,0,0,2,0,0
ENSG00000165995.21,329,462,1767,533,438,690,435,601,1201
ENSG00000235020.5,5,0,16,2,1,0,4,1,14
ENSG00000240291.1,41,13,33,31,24,16,43,7,13
ENSG00000225527.1,2,0,8,2,2,2,4,0,10
ENSG00000241058.4,317,156,234,137,144,148,267,103,87
ENSG00000165997.5,2410,1863,3414,1631,1616,2268,2658,1695,2096
ENSG00000234244.2,0,0,0,0,0,0,0,0,0
ENSG00000225509.1,0,0,0,0,0,0,0,0,0
ENSG00000234813.1,0,0,0,0,0,0,0,0,0
ENSG00000204740.11,6,7,7,2,6,4,2,8,2
ENSG00000226255.1,0,0,0,0,0,0,0,0,0
ENSG00000227734.1,0,0,0,0,0,0,0,0,0
ENSG00000239539.1,0,0,0,0,0,0,0,0,0
ENSG00000236960.1,0,0,0,0,0,0,0,0,0
ENSG00000200545.2,0,0,0,0,0,0,0,0,0
ENSG00000252001.1,0,0,0,0,0,0,0,0,0
ENSG00000233968.7,1,0,0,0,0,0,1,0,0
ENSG00000283456.1,0,0,0,0,0,0,0,0,0
ENSG00000230818.1,0,0,0,0,0,0,0,0,0
ENSG00000252832.1,0,0,0,0,0,0,0,0,0
ENSG00000285852.1,17,10,17,8,13,13,17,1,13
ENSG00000120594.17,581,764,1374,351,1129,1256,613,337,470
ENSG00000238246.1,3,0,0,0,0,0,0,0,0
ENSG00000287613.1,0,0,0,1,0,0,0,0,0
ENSG00000228339.1,1,0,0,0,2,2,1,0,0
ENSG00000270727.1,0,0,0,0,0,0,0,0,0
ENSG00000265372.1,0,0,0,0,0,0,0,0,0
ENSG00000078114.19,13120,13194,35781,14015,11149,25740,14282,19406,29821
ENSG00000235940.1,2,4,30,2,6,10,6,0,22
ENSG00000230112.1,0,0,2,0,0,0,2,0,0
ENSG00000228753.1,0,1,0,0,0,0,1,0,1
ENSG00000228219.1,1,0,1,2,0,0,1,0,0
ENSG00000231920.1,6,0,0,1,3,1,13,8,4
ENSG00000228860.1,0,0,0,0,0,0,0,1,0
ENSG00000232853.1,0,0,0,0,0,0,0,0,0
ENSG00000207264.1,0,0,0,0,0,0,0,0,0
ENSG00000230109.1,0,12,3,1,0,2,1,2,0
ENSG00000231553.1,0,0,0,0,0,0,0,0,0
ENSG00000278650.1,0,0,0,0,0,0,0,0,0
ENSG00000273566.1,0,0,0,0,0,0,0,0,0
ENSG00000199222.1,0,0,1,0,0,0,0,0,0
ENSG00000204682.8,1070,1467,1931,860,598,2084,1454,1554,1420
ENSG00000222071.1,23,7,66,8,9,42,18,12,32
ENSG00000180592.17,817,371,556,286,225,442,1098,380,529
ENSG00000078403.17,1307,812,1208,730,760,732,1212,596,649
ENSG00000286881.1,5,3,1,7,4,9,15,4,5
ENSG00000207347.1,0,0,0,0,0,0,2,0,1
ENSG00000223984.1,1,0,1,2,2,2,2,0,0
ENSG00000201390.1,0,0,0,0,0,0,0,0,0
ENSG00000136770.11,870,1430,1207,710,845,884,887,841,680
ENSG00000252634.1,0,0,0,0,0,0,0,0,0
ENSG00000279623.1,2,2,4,0,1,0,0,2,1
ENSG00000201364.1,0,0,0,0,0,0,0,0,0
ENSG00000232497.1,0,0,0,0,0,0,1,0,0
ENSG00000236777.1,0,0,0,0,0,0,0,0,0
ENSG00000223601.2,0,0,0,0,0,0,0,0,0
ENSG00000260205.1,0,0,0,0,0,0,0,0,0
ENSG00000227462.1,0,0,2,0,2,0,0,0,0
ENSG00000286832.1,0,0,0,0,0,0,0,0,0
ENSG00000279631.1,1,0,8,0,0,5,4,0,1
ENSG00000261671.1,1,0,0,0,0,0,0,0,1
ENSG00000233318.2,0,0,0,0,0,0,0,0,0
ENSG00000148444.16,87,203,122,107,146,150,109,162,84
ENSG00000269897.5,0,0,0,0,0,0,0,0,0
ENSG00000168283.14,323,485,610,344,370,474,341,270,271
ENSG00000272516.1,0,0,0,0,0,0,0,0,0
ENSG00000271981.1,0,0,0,0,0,0,0,0,0
ENSG00000272366.1,0,0,0,0,0,0,1,0,0
ENSG00000077327.16,34,2,0,0,0,1,70,1,0
ENSG00000233451.1,0,0,0,0,0,1,0,0,0
ENSG00000286810.1,3,2,0,0,0,1,10,2,0
ENSG00000285254.2,0,0,0,0,0,0,0,0,0
ENSG00000150867.14,1066,522,860,741,421,972,852,316,528
ENSG00000279819.1,0,0,0,0,0,0,0,0,0
ENSG00000206842.1,0,0,0,0,0,0,0,0,0
ENSG00000165309.14,30,0,0,3,2,1,35,0,0
ENSG00000286924.1,1,0,0,0,2,0,2,0,2
ENSG00000223131.1,0,0,0,0,0,0,0,0,0
ENSG00000148450.13,655,500,693,621,345,686,806,692,634
ENSG00000229932.3,12,27,28,17,21,32,18,21,11
ENSG00000252049.1,0,0,0,0,0,0,0,0,0
ENSG00000168267.7,0,0,0,15,0,0,3,0,0
ENSG00000179133.15,0,25,5,2,8,2,8,9,1
ENSG00000227537.1,0,0,0,0,0,0,0,0,0
ENSG00000224215.1,0,3,6,1,3,1,3,17,3
ENSG00000264574.1,0,0,0,0,0,0,0,0,0
ENSG00000165312.6,212,292,739,268,302,435,584,305,325
ENSG00000287124.1,0,2,5,0,0,1,2,2,2
ENSG00000286442.1,0,0,0,0,0,0,0,0,0
ENSG00000120549.18,1215,505,1267,340,791,777,918,254,269
ENSG00000223928.1,0,0,0,3,0,0,0,0,0
ENSG00000277563.1,0,0,0,0,0,0,0,0,0
ENSG00000207930.1,0,0,0,0,0,0,0,0,0
ENSG00000286951.1,3,0,0,0,7,0,0,0,2
ENSG00000279029.1,5,0,8,1,2,0,9,1,3
ENSG00000107863.18,1467,2158,1991,1212,1626,2148,1851,1186,1160
ENSG00000199535.1,0,0,0,0,0,0,0,0,0
ENSG00000285750.1,0,0,0,4,0,0,7,0,3
ENSG00000099256.19,112,108,37,97,29,102,164,114,89
ENSG00000228667.1,0,0,0,0,0,0,0,0,0
ENSG00000240294.2,0,0,0,0,0,0,0,0,0
ENSG00000285859.1,2,1,0,0,0,0,0,0,0
ENSG00000273107.1,0,0,0,0,0,0,1,0,0
ENSG00000151023.17,10,23,9,4,11,15,36,3,2
ENSG00000185875.13,169,104,96,104,55,128,147,37,63
ENSG00000231422.2,0,0,0,1,0,0,1,0,0
ENSG00000233642.1,0,0,6,3,0,0,0,0,0
ENSG00000151025.11,5,667,272,81,553,309,63,125,59
ENSG00000274242.1,0,0,0,0,0,0,0,0,0
ENSG00000222543.1,0,0,0,0,0,0,0,0,0
ENSG00000227465.1,0,0,0,0,0,0,0,0,0
ENSG00000280809.4,2,2,1,4,1,0,2,0,3
ENSG00000271563.1,0,0,4,0,0,0,2,0,0
ENSG00000223019.1,0,0,0,0,0,0,0,0,0
ENSG00000251711.1,0,0,0,0,0,0,0,0,0
ENSG00000226304.1,0,0,0,0,0,0,0,0,0
ENSG00000095777.17,63,57,41,45,52,30,74,16,19
ENSG00000136750.13,5,0,0,5,2,2,1,0,0
ENSG00000284951.1,0,0,0,0,0,0,0,0,0
ENSG00000077420.16,0,2,3,2,2,1,1,0,0
ENSG00000199733.1,0,0,0,0,0,0,0,0,0
ENSG00000236894.3,0,0,0,0,0,0,0,0,0
ENSG00000233261.3,0,0,0,0,0,0,0,0,0
ENSG00000234296.1,0,0,0,0,0,0,0,0,0
ENSG00000231976.8,0,0,0,0,0,0,0,0,0
ENSG00000227932.2,0,0,0,0,0,0,1,0,0
ENSG00000279212.1,11,1,0,5,1,3,2,0,0
ENSG00000148459.16,124,128,63,200,65,125,110,82,46
ENSG00000234788.1,0,1,4,4,0,0,1,0,0
ENSG00000235843.1,2,0,4,0,0,1,0,0,0
ENSG00000136754.17,845,1228,1073,1042,928,1201,886,856,775
ENSG00000223027.1,0,0,0,2,0,0,0,0,2
ENSG00000206605.1,0,0,0,0,0,0,0,0,0
ENSG00000283709.1,19,9,31,6,12,3,30,3,10
ENSG00000107890.17,464,340,1065,239,263,599,523,259,818
ENSG00000199855.1,0,0,0,0,0,0,0,0,0
ENSG00000136758.19,3261,4729,5131,3467,3588,5878,3257,3975,2982
ENSG00000120539.15,499,304,491,516,280,561,630,275,291
ENSG00000252639.1,0,0,0,0,0,0,0,0,0
ENSG00000107897.19,584,824,1050,553,592,864,597,877,707
ENSG00000251839.1,0,0,0,0,0,0,0,0,0
ENSG00000262412.1,6,1,0,1,3,4,3,0,0
ENSG00000230445.4,11,8,11,2,4,4,12,8,2
ENSG00000238021.6,0,0,8,0,0,0,0,0,0
ENSG00000278830.1,0,0,0,0,0,0,0,0,0
ENSG00000200369.1,0,0,0,0,0,0,0,0,0
ENSG00000215409.4,0,0,0,0,0,0,0,0,0
ENSG00000207135.1,0,0,0,0,0,0,0,0,0
ENSG00000260151.1,0,0,0,0,0,0,0,0,0
ENSG00000213770.3,0,0,0,0,0,0,0,0,0
ENSG00000237956.1,0,0,0,0,0,0,0,0,0
ENSG00000182077.11,0,0,0,0,2,0,0,0,0
ENSG00000099246.17,1349,1839,2187,1393,1710,2452,1368,1702,1257
ENSG00000285737.1,2,1,1,4,1,1,5,1,0
ENSG00000150051.14,7,2,5,1,2,15,2,8,1
ENSG00000230500.1,0,0,0,0,0,0,0,0,0
ENSG00000169126.16,26,7,20,12,7,15,68,3,16
ENSG00000251810.1,0,0,0,0,0,0,0,0,0
ENSG00000226016.1,0,0,0,0,0,0,0,0,0
ENSG00000233472.1,1,0,0,0,0,0,0,0,0
ENSG00000226395.1,0,0,0,0,0,0,0,0,0
ENSG00000150054.18,188,309,521,180,173,499,235,366,360
ENSG00000286413.1,0,0,0,0,0,1,0,0,0
ENSG00000275036.1,0,0,0,0,0,0,0,0,0
ENSG00000282996.1,0,0,2,1,1,3,2,3,0
ENSG00000237746.1,0,0,0,0,0,0,0,0,0
ENSG00000222666.2,0,0,0,0,0,0,0,0,0
ENSG00000237128.1,1,0,0,0,0,0,0,0,0
ENSG00000224439.2,0,0,0,0,0,0,0,0,0
ENSG00000222705.1,0,0,0,0,0,0,0,0,0
ENSG00000254635.6,539,461,920,384,558,699,610,496,503
ENSG00000095787.23,3039,2966,4880,2182,2629,3845,3161,2040,2954
ENSG00000252401.1,0,0,0,0,0,0,1,0,0
ENSG00000231911.1,0,0,0,0,0,0,0,0,0
ENSG00000207483.1,0,0,0,0,0,0,2,0,0
ENSG00000095739.11,6829,10767,6061,3821,13142,12365,6661,6485,3975
ENSG00000232624.8,6,7,0,4,11,5,17,20,2
ENSG00000236716.1,0,0,0,0,0,0,0,0,0
ENSG00000201001.1,0,0,0,0,0,0,0,1,0
ENSG00000235824.5,3,1,0,2,3,0,0,3,0
ENSG00000271220.2,0,0,0,0,1,0,0,0,0
ENSG00000199402.1,0,0,0,0,0,0,0,0,0
ENSG00000229605.5,0,4,0,1,0,0,1,1,1
ENSG00000120563.10,2,1,0,0,5,0,3,0,1
ENSG00000287402.1,0,0,1,2,0,0,2,3,0
ENSG00000224597.10,89,209,186,77,62,176,102,121,124
ENSG00000274985.1,0,0,0,0,0,0,0,0,0
ENSG00000197321.15,4602,10082,27249,5424,12336,22548,5048,12053,14818
ENSG00000207612.1,0,0,0,0,0,1,0,0,0
ENSG00000212411.1,0,0,0,0,1,0,1,2,0
ENSG00000216035.1,0,0,0,0,0,0,0,0,1
ENSG00000225976.5,0,0,2,0,4,3,1,0,0
ENSG00000222092.1,0,0,2,0,0,0,0,0,0
ENSG00000237936.1,0,0,0,0,0,0,2,0,0
ENSG00000165757.9,1073,575,1307,980,1033,1260,908,289,186
ENSG00000200887.1,0,0,0,0,0,0,0,0,1
ENSG00000230125.1,0,0,0,1,2,0,0,0,0
ENSG00000259994.1,41,40,39,11,38,22,29,13,13
ENSG00000107951.15,379,413,520,278,284,449,415,244,318
ENSG00000285824.1,0,0,0,0,0,0,0,0,0
ENSG00000250833.1,0,0,0,1,1,0,1,0,0
ENSG00000241621.1,0,0,0,0,0,1,0,0,0
ENSG00000239625.3,0,0,0,0,0,0,0,0,0
ENSG00000284277.1,0,0,0,0,0,0,0,0,0
ENSG00000214434.2,0,0,0,2,0,0,7,0,0
ENSG00000235679.1,0,0,0,0,0,0,0,0,0
ENSG00000224473.1,0,0,0,0,0,0,0,0,0
ENSG00000107968.10,233,97,32,100,140,56,221,39,4
ENSG00000213778.2,0,0,0,0,0,0,0,0,0
ENSG00000287420.1,0,0,0,0,0,0,0,0,0
ENSG00000228800.1,0,0,0,0,0,0,0,0,0
ENSG00000239744.3,0,0,0,0,0,0,0,0,0
ENSG00000230298.1,0,0,0,0,0,0,0,0,0
ENSG00000285630.1,0,0,0,0,0,0,0,0,0
ENSG00000151033.10,0,0,0,0,0,0,0,0,0
ENSG00000234814.8,19,37,66,16,55,151,17,74,75
ENSG00000230720.1,0,0,0,0,0,0,0,0,0
ENSG00000183621.15,92,66,114,63,42,95,89,40,57
ENSG00000272914.1,0,4,1,3,1,0,1,2,0
ENSG00000237135.1,0,3,3,0,1,0,0,0,1
ENSG00000287564.1,4,0,0,0,0,0,4,0,0
ENSG00000272381.2,1,0,0,2,0,1,6,0,0
ENSG00000237036.5,96,58,64,54,61,45,172,35,26
ENSG00000252479.1,0,0,0,0,0,0,0,0,0
ENSG00000148516.21,313,664,1583,654,593,1418,691,636,847
ENSG00000230397.1,3,12,0,1,18,5,1,14,0
ENSG00000285781.1,2,0,10,2,2,2,5,2,0
ENSG00000223834.5,3,0,0,2,0,0,3,0,0
ENSG00000286694.1,0,0,0,0,0,0,0,0,0
ENSG00000231855.1,0,0,0,0,0,0,0,0,0
ENSG00000237797.1,2,0,0,0,0,0,0,0,0
ENSG00000222412.1,0,0,0,0,0,0,0,0,0
ENSG00000165322.18,534,587,859,387,574,610,626,454,456
ENSG00000231148.1,0,0,0,2,0,0,1,0,0
ENSG00000230240.1,4,0,3,0,0,0,2,0,0
ENSG00000239731.3,2,0,0,0,0,0,1,0,0
ENSG00000170759.11,3352,6869,7659,4457,5475,8064,4415,6648,4035
ENSG00000206660.1,0,0,0,0,0,0,0,0,0
ENSG00000234335.1,1,1,0,0,0,1,0,0,1
ENSG00000235113.1,0,0,0,0,0,0,0,0,0
ENSG00000234811.1,0,0,3,0,0,0,0,0,0
ENSG00000252482.1,0,0,0,0,0,0,0,0,0
ENSG00000217094.2,14,18,6,9,11,10,7,12,9
ENSG00000233190.1,0,0,0,0,0,0,0,0,0
ENSG00000227253.3,3,0,1,4,0,1,1,1,3
ENSG00000120616.16,460,481,740,418,443,568,488,408,318
ENSG00000226842.1,1,0,4,0,2,1,3,2,2
ENSG00000233825.1,9,2,1,3,1,1,5,1,1
ENSG00000229327.1,1,0,2,0,0,0,3,0,4
ENSG00000200484.1,0,0,0,0,0,0,0,0,0
ENSG00000286409.1,0,0,0,0,0,0,1,0,0
ENSG00000216937.13,22,26,68,21,29,29,39,22,23
ENSG00000231245.2,17,13,33,20,20,14,33,33,8
ENSG00000273038.2,15,110,15,78,72,46,25,69,12
ENSG00000150093.19,10674,28129,23166,17990,23293,30621,12830,22865,13184
ENSG00000228816.1,5,1,3,2,3,1,1,0,2
ENSG00000229656.7,1,9,4,21,1,7,4,1,1
ENSG00000234163.1,0,0,0,0,0,0,0,0,0
ENSG00000265319.2,0,0,0,0,0,0,0,0,0
ENSG00000229878.1,0,0,0,0,0,0,0,0,0
ENSG00000235962.5,0,0,0,0,0,0,0,0,0
ENSG00000233387.1,3,0,0,0,0,0,0,0,0
ENSG00000099250.18,2164,1579,8833,2504,2466,4799,1132,961,4500
ENSG00000238258.1,0,0,11,0,1,1,4,0,2
ENSG00000244356.3,0,0,3,1,0,0,1,0,0
ENSG00000273012.1,2,0,3,0,5,0,2,2,0
ENSG00000287278.1,0,0,1,1,0,3,1,0,1
ENSG00000226412.1,0,0,0,0,0,0,0,0,0
ENSG00000203565.3,0,0,0,0,0,0,0,0,0
ENSG00000261683.2,0,0,0,0,0,0,0,0,0
ENSG00000226407.1,0,0,0,0,0,0,0,0,0
ENSG00000223470.3,0,0,0,0,0,0,0,0,0
ENSG00000148498.16,1131,1390,2754,1036,1173,1860,1370,1071,1310
ENSG00000199200.2,0,0,1,0,0,0,0,0,1
ENSG00000234167.1,0,0,0,2,0,0,0,0,0
ENSG00000229235.1,0,0,0,0,0,3,2,0,0
ENSG00000215184.2,2,0,1,0,0,0,0,0,0
ENSG00000226386.1,9,8,5,1,6,2,18,2,2
ENSG00000232525.1,0,0,0,0,0,0,0,0,0
ENSG00000223047.1,0,0,0,0,0,0,0,0,0
ENSG00000222909.1,0,0,0,0,0,0,0,0,0
ENSG00000213724.4,3,0,0,2,0,0,2,0,0
ENSG00000283000.2,0,0,0,3,0,0,0,0,0
ENSG00000108094.16,887,1181,1280,1052,785,1224,981,1055,772
ENSG00000266228.1,0,0,0,0,0,0,0,0,0
ENSG00000230534.6,3,1,3,1,1,1,6,0,2
ENSG00000095794.19,1151,648,1611,1259,537,1094,1451,666,1188
ENSG00000253054.1,1,0,4,4,0,0,0,0,0
ENSG00000233343.1,1,0,5,1,0,0,4,0,5
ENSG00000269952.1,13,11,31,25,5,10,18,10,24
